title,rate,comments,likes,shares,total_time,number people,difficulty,cost,time_preparation,time_cooking,ingredients,recipe,category,links
Coquilles Saint Jacques au pastis,4.8,22,753,1,25 min,4,facile,Coût moyen,15 min,10 min,"['verre de liqueur de pastis', 'trait de vinaigre balsamique', 'g de crème fraîche', 'poivre', 'sel', 'beurre']","Décortiquer les coquilles, les passer sous l'eau froide et bien les éponger. Dans une grande poêle mettre le beurre à chauffer. Lorsque le beurre est très chaud y jeter les coquiles et les saisir des deux côtés. Saler poivrer. Les laisser cuire deux minutes puis les arroser de pastis et les flamber. Après les avoir flambé, les arroser d'un trait de vinaigre balsamique pour déglacer la poêle et ajouter la crème fraîche. Sortir les coquilles de la poêle, les réserver au chaud et laisser réduire et épaissir la sauce environ 5 mn.",meal,https://www.marmiton.org/recettes/recette_coquilles-saint-jacques-au-pastis_19408.aspx
Noix de St Jacques à la crème et au curry,4.9,38,5.4k,8,30 min,4,très facile,Coût moyen,15 min,15 min,"['noix de saint-jacques', 'cuillères à café de fumet de crustacé', 'cl de vin blanc', ""cl d'eau"", 'cuillères à soupe de crème fraîche épaisse', 'cuillère à café de curry', 'g de beurre', 'ciboulette', 'poivre', 'sel']","Dans une poêle très chaude, faire dorer les noix de Saint Jacques avec le beurre. Réserver. Déglacer la poêle avec le vin blanc et l'eau. Ajouter la crème fraîche, le fumet de crustacés, le curry et la ciboulette ciselée. Saler, poivrer et bien mélanger. Laisser réduire à feu moyen, environ 5mn. Réchauffer les noix de Saint Jacques dans cette sauce. On peut les présenter en cassolettes saupoudrées de chapelure et gratinées.",meal,https://www.marmiton.org/recettes/recette_noix-de-st-jacques-a-la-creme-et-au-curry_30123.aspx
Saumon au beurre d'épices douces,4.6,194,28k,106,30 min,4,très facile,Coût moyen,10 min,20 min,"['portions de saumon', 'verres de vin blanc sec', 'g de beurre', 'cuillères à soupe de vinaigre de xérès', 'cuillère à café de curry', 'cuillère à café de curcuma', 'cuillère à café de gingembre', 'cuillère à café de coriandre en poudre', ""cuillère à soupe de miel d'acacia"", 'gros sel', 'poivre rose']","Sortir à l'avance le beurre du frigo.  Lorsqu'il a commencé à ramollir, le travailler à la fourchette pour qu'il soit bien souple. Mélanger les épices et les ajouter au beurre en mélangeant intimement tous les ingrédients. Préchauffer le four à 210°C (thermostat 7). Placer les portions de saumon dans un plat allant au four, y verser le vin blanc. Tartiner le saumon de beurre aux épices. Enfourner pour 20 mn environ. Après cuisson, sortir le plat du four. Conserver le saumon au chaud sur le plat de service; verser le jus de cuisson dans une petite casserole, ajouter le miel et le vinaigre et faire réduire de moitié sur feu vif. Verser cette sauce sur le poisson. Parsemer de gros sel et de quelques baies de poivre rose.",meal,https://www.marmiton.org/recettes/recette_saumon-au-beurre-d-epices-douces_13758.aspx
Saumon en croûte de tapenade & tian de légumes rôtis,0,0,0,0,no data,no data,no data,no data,no data,no data,"['pavés de saumon lidl', 'pommes de terre', 'carottes', 'oignons rouges', ""g d'olives noires dénoyautées"", 'g de câpres', ""filets d'anchois à l'huile"", ""gousses d'ail"", ""cl d'huile d'olive"", 'cuillère à soupe de thym séché', 'cuillère à soupe de herbes de provence', 'citron', 'sel fin', 'poivre noir']","Préchauffez le four à 175 °C. Couvrez une plaque à four de papier sulfurisé et badigeonnez-le au pinceau avec un peu d’huile d’olive. Pelez et émincez finement les oignons, les carottes et les pommes de terre. Placez les rondelles de légumes sur la plaque, répartissez 200 g d’olives noires lavées et émincées. Parsemez d’herbes de Provence, ajoutez 10 cl d’huile d’olive. Salez, poivrez et enfournez 30 min. Préparez la tapenade en disposant dans le bol du mixeur le reste d’olives, les câpres, l’ail, les anchois et le thym. Poivrez. Mixez en ajoutant progressivement 10 cl d’huile d’olive. Rectifiez l’assaisonnement si besoin. Remuez. Salez et poivrez les pavés de saumon des deux côtés, badigeonnez-les en couche épaisse de tapenade, sur les quatre côtés. Disposez-les dans un plat à four. 10 min avant la fin de la cuisson des légumes, enfournez-les en les retournant pour bien faire prendre la tapenade. Servez dans l’assiette le saumon en croûte de tapenade coupé en makis. Accompagnez le plat de légumes rôtis. Placez une rondelle de citron pour ajouter un peu de peps.",meal,https://www.marmiton.org/recettes/recette_saumon-en-croute-de-tapenade-tian-de-legumes-rotis_529242.aspx
Risotto de saumon fumé,4.7,88,11k,75,40 min,4,Niveau moyen,Coût moyen,10 min,30 min,"['g de saumon fumé', 'cl de vin blanc', 'l de bouillon de volaille (3 cubes environ)', 'g de riz pour risotto', 'poireau', ""gousses d'ail"", 'g de beurre', 'cuillère à café de curcuma ou 1 dosette de safran (facultatif)', 'g de beurre froid supplémentaire ou 4 cuillères à soupe de crème fraîche (au choix)', 'g de parmesan', ""cuillère à café d'aneth"", 'cuillère à café de citron', 'poivre blanc', 'sel (facultatif)']","Préparer le bouillon de volaille. Faire revenir le poireau lavé et émincé avec l'ail et 40 g de beurre, à feu doux pendant environ 10 mn, jusqu'à ce que le poireau commence à fondre (utiliser une casserole ou un wok qui n'accroche pas). Ajouter le riz et le curcuma, faire revenir jusqu'à ce que les grains deviennent translucides. Ajouter le vin blanc, remuer et laisser s'évaporer complètement. Mouiller avec une louche de bouillon et verser le reste en plusieurs fois en remuant régulièrement jusqu'à ce que le riz soit cuit (le riz doit être fondant et légèrement ferme à la fois). Saler en cours de cuisson si nécessaire (le bouillon étant déjà salé je ne le conseille pas). En fin de cuisson, rajouter la crème fraîche ou le beurre froid ainsi que le parmesan, remuer doucement. Juste avant de servir rajouter le poivre, les lanières de saumon, l'aneth et les zestes de citron (le saumon ne doit pas cuire!). Servir aussitôt car le risotto n'est pas très bon réchauffé !!!",meal,https://www.marmiton.org/recettes/recette_risotto-de-saumon-fume_27184.aspx
Le Gravlax de Dumè,4.9,14,1k,10,20 min,10,très facile,bon marché,20 min,no data,"[""saumon d'environ 1,5 kg"", 'cl de sel', 'tasse de sucre', 'tasse de poivre noir grossièrement concassé', ""bouquets d'aneth""]","A faire durant le temps de votre chanson préférée de Jeanne Moreau et sur plusieurs jours. Faire lever les filets par votre poissonnier, en conservant naturellement la peau de chaque filet. Imprégner généreusement les deux filets de la mixture, rajouter l'aneth, les poser l'un sur l'autre. Je le fais dans une boîte plastique, tout simplement, en veillant toutefois à le retourner toutes les 12 h, et en l'arrosant de l'espèce de jus qui exsude. Après 48 h, ou une matinée de plus, selon la taille de la bête, je le retire de sa marinade, je le rince rapidement, je l'essuie, je l'épile (eh oui, eh oui !) Il est prêt à être tranché, technique la plus délicate, en fait il faut le couper perpendiculairement au filet, en glissant sur la peau à la fin de la coupe (d'ou l'intérêt de la conserver). Pour un brunch, je l'accompagne : d'œufs brouillés, de pommes de terre vapeur chaudes avec sauce crème fraîche/aneth, d'épinards frais en salade croquante, ou de sauce scandinave. Pour déguster sur le pouce, accompagné d'un verre d'Entre-deux-Mers : mini cubes de betteraves rouges marinés dans un soupçon de vinaigre et une pincée de sucre, oignons traités de la même façon, sur du pain noir avec une chantilly salée assaisonnée avec un jus de citron et de la moutarde wasabi...",meal,https://www.marmiton.org/recettes/recette_le-gravlax-de-dume_45309.aspx
Carpaccio de saumon aux baies roses et échalotes,5,9,1.6k,35,2h30,4,facile,Coût moyen,30 min,2 h,"['g de saumon (soit environ 150 g par personne)', ""huile d'olive"", 'citrons verts', 'cuillères à soupe de baies roses', 'aneth', 'échalotes', 'poivre du moulin']","Émincer le filet de saumon en très fines lamelles avec un grand couteau (si votre poissonier est coopératif, vous pouvez lui demander de l'émincer, ce qui est un gain de temps et évite de surcroît d'avoir les doigts qui sentent le poisson pendant 3 jours!!! Néanmoins préciser bien que vous désirez des lamelles FINES, et pas des steaks!). Dans un récipient, mélanger l'huile d olive et le jus des citrons verts (j insiste sur le fait qu'ils doivent être verts, car le goût est moins agressif que celui des citrons jaunes), aux proportions d'1 tiers de jus pour 2 tiers d huile, en quantité suffisante pour que le poisson marine bien. Ajouter 2 cuillères à soupe de baies roses, mélanger avec une fourchette en écrasant quelques unes des baies, puis ajouter les échalotes (ne pas en abuser, car le goût se développe pendant le temps de macération!). Mettre les lamelles de saumon dans un plat long et assez large afin qu'elles ne soient pas trop tassées, ajouter quelques brins d aneth et des baies roses supplémentaires si vous le désirez, puis recouvrir du mélange. Brasser légèrement le tout afin que tout le saumon baigne dans l'huile et le jus. Recouvrir d un film transparent et mettre au frigo. Laisser mariner de 1 à 3 heures, selon votre degré de tolérance au poisson cru!!! Servir le carpaccio frais, idéalement accompagné de blinis tièdes.",meal,https://www.marmiton.org/recettes/recette_carpaccio-de-saumon-aux-baies-roses-et-echalotes_30817.aspx
Petits croissants au saumon fumé (toast apéritif),4.8,868,88k,326,40 min,16,très facile,Coût moyen,15 min,25 min,"['pâte feuilletée', 'tranches de saumon fumé', 'cuillères de lait']","Préchauffer le four à 200°C (thermostat 6-7).
Couper votre rond de pâte en 4, puis chaque quart en 4; ce qui fait 16 parts. Disposer dessus des petits morceaux de saumon fumé. Rouler chaque petite part en forme de petit croissant. Passer un petit peu de lait dessus, et mettre à four 25 min.",meal,https://www.marmiton.org/recettes/recette_petits-croissants-au-saumon-fume-toast-aperitif_20483.aspx
TARTARE DE SAUMON,4.6,18,1.3k,43,10 min,4,très facile,Coût moyen,10 min,no data,"['filet de saumon frais', 'oignon blanc', ""huile d'olive"", 'poivre', 'sel', 'jus de citron']","Enlever la peau du filet de saumon, et le passer sous l'eau pour enlever d'éventuelles écailles. Peler un oignon et le hacher finement au mixer. Couper le filet en six morceaux et les passer au mixer avec les oignons, 2 cuillères à soupe d'huile d'olive, deux pincée de sel, un tour du moulin à poivre, et deux cuillères à café de jus de citron. Ne pas trop mouliner le saumon afin d'obtenir une structure pas trop fine. Placer la préparation dans un saladier, couvrir et mettre au frigo pendant 2 heures. Servir frais avec du beurre et des toasts.",meal,https://www.marmiton.org/recettes/recette_tartare-de-saumon_16890.aspx
Saumon poché et sa sauce à l'aneth,4.5,8,917,6,45 min,4,facile,Coût moyen,20 min,25 min,"['tranches de saumon frais de 250 g chacun', 'l de fumet de poisson', 'oignon finement haché', 'carotte moyenne, taillée en macédoine', 'petits bouquets de persil', 'tranches de citron', 'ml de vin blanc']","Mettez dans une marmite basse l'oignon, la carotte, le persil, le vin blanc et le fumet de poisson. Portez à ébullition et faites bouillir à feu vif pendant 2 min, environ. Baissez le feu et disposez-y délicatement les tranches de saumon. Couvrez et laissez cuire à feu modéré durant 10 min. Retirez du feu. Pendant ce temps, faites fondre le beurre dans une casserole. Ajoutez la farine et faites cuire à feu doux en mélangeant constamment, et ce pendant 2 min. Incorporez à ce roux une tasse du jus de cuisson du saumon. Portez à légère ébullition 3 min tout en remuant, puis baissez le feu. Dans un bol, incorporez le jaune d’œuf et la crème fraîche de façon à obtenir une composition homogène. Ajoutez une petite quantité de ce composé au roux, toujours en mélangeant. Réchauffez-le dans une casserole. Rectifiez l'assaisonnement et ajoutez l'aneth. Retirez du feu. A l'aide d'une spatule à poisson, mettez le saumon sur du papier absorbant. Disposez-les ensuite sur un plat chaud, nappez-les de sauces et servez aussitôt.",meal,https://www.marmiton.org/recettes/recette_saumon-poche-et-sa-sauce-a-l-aneth_16453.aspx
Pavés de saumon en croûte parmentière,5,3,2.1k,1,1 h,2,Niveau moyen,Coût moyen,30 min,30 min,"['pavés de saumon de 150 g chacun (sans peau)', 'g de pomme de terre (binje ou bf15)', 'g de beurre', ""jaunes d'oeuf"", 'citron', 'cl de pastis (1 boule)', ""cuillères à soupe d'anis vert"", 'huile de friture', 'sel', 'poivre']","Éplucher, laver et essuyer les pommes de terre, les râper à la mandoline (gros trous). Ajouter le jus d’un demi-citron et laisser égoutter dans une passoire. Saler et poivrer les pavés de saumon sur toutes leurs faces. Diviser les pommes de terre râpées en 4 tas. Étendre sur le plan de travail un petit torchon (de 25 cm de côtés), y déposer un premier tas de pommes de terre, puis l’étaler. Déposer par-dessus un pavé de saumon ; recouvrir celui-ci d’un deuxième tas de pomme de terre ; bien répartir les pommes de terre autour du pavé. Bien serrer ce dernier dans le torchon et mettre au réfrigérateur pendant 3 heures au minimum. Recommencer cette opération avec le second pavé de saumon. Préparer le sabayon : mettre les jaunes d’œufs crevés dans le saucier, ajouter le pastis, le jus de citron et l'anis vert. Saler et poivrer. Mettre la minuterie sur 25 min puis brancher le saucier sur 0, laisser tourner pendant 5 min puis mettre en position 3. Ajouter alors le beurre petit à petit et laisser épaissir jusqu’à la sonnerie. Faire cuire les pavés de saumon dans une huile de friture bien chaude, sur toutes leurs faces. Servir accompagné d’une salade verte.",meal,https://www.marmiton.org/recettes/recette_paves-de-saumon-en-croute-parmentiere_65088.aspx
