title,rate,comments,likes,shares,total_time,number people,difficulty,cost,time_preparation,time_cooking,ingredients,recipe,category,links
Brownie sapin au chocolat,4.5,4,0,0,27 min,10,facile,bon marché,15 min,12 min,"['tablette de chocolat nestlé dessert noir', 'g de chocolat nestlé dessert blanc', 'oeufs', 'g de farine', 'g de sucre', 'g de beurre', 'g de noix', 'g de smarties mini']","Préchauffez votre four à 180°C en mode traditionnel. Faites fondre le chocolat noir cassé en carrés avec le beurre 2 minutes à 500W au micro-ondes.
Mélangez. Ajoutez les œufs, le sucre et la farine. Mélangez bien. Concassez les noix et ajoutez-les à la préparation. Beurrez et farinez un moule carré puis versez la préparation dans le moule. Faites cuire en milieu de four environ 15 minutes (selon la taille du moule). Laissez refroidir 30
minutes puis démoulez. Placez le gâteau au moins 1 heure au réfrigérateur (indispensable pour
faire des découpes nettes). Découpez des formes de sapin avec un emporte-pièces. Faites fondre le chocolat blanc et faites des zigzags sur vos sapins, puis collez les Smarties® mini
dessus. Placez au frais 10min et dégustez !",dessert,https://www.marmiton.org/recettes/recette_brownie-sapin-au-chocolat_529358.aspx
Bredele (gâteaux de noël alsacien),4.3,4,625,13,50 min,6,facile,bon marché,30 min,20 min,"['g de sucre en poudre', 'g de chocolat râpé', ""g d'amandes moulues non mondées"", 'oeufs', 'cuillère à café de cannelle', 'cuillères à soupe de farine']","Tourner les oeufs et le sucre en mousse, puis ajouter tous les autres ingrédients; et former une pâte souple. Façonner des boules de la grosseur d'une noix et les rouler dans le sucre glace (la pâte colle). Laisser sécher sur une plaque beurrée pendant quelques heures. Faire cuire à four moyen (140°C-th5) pendant 20 min environ. Les boules sont molle à la sortie du four, c'est normal! Elles vont durcir en refroidissant mais l'intérieur sera moelleux.",dessert,https://www.marmiton.org/recettes/recette_bredele-gateaux-de-noel-alsacien_53162.aspx
Pudding de Noël,4.9,7,745,16,6 h,8,Niveau moyen,Coût moyen,1 h,5 h,"['g de pruneau', 'g de fruit confit', 'g de raisin de malaga', 'g de raisin de smyrne', 'g de raisin de corinthe', 'pommes', 'citron', 'g de pain', 'cuillères à soupe de lait chaud', 'g de beurre', 'oeufs', 'g de farine', 'g de vergeoise brune (ou cassonade)', ""g d'amandes hachées"", 'cuillère à café de quatre-épices', 'cl de rhum', 'g de sucre en poudre']","A préparer la veille. Préchauffer le four à 180°C (thermostat 6). Détailler les pruneaux et les fruits confits en morceaux. Epépiner les raisins de malaga. Râper les pommes et les arroser de jus de citron. Tremper le pain dans le lait chaud puis essorer et mélanger avec le beurre fondu, les oeufs battus, les fruits secs et la pomme. Incorporer ensuite la farine, la vergeoise, les amandes, les épices et 10 cl de rhum. Versez le mélange dans un moule à charlotte beurré et placez dans un bain-marie. Recouvrez d'aluminium. Enfournez pour 4 heures de cuisson. Laissez refroidir jusqu'au lendemain. Le lendemain, remettez à cuire au four au bain-marie pendant 1 heure. Démoulez à chaud, saupoudrez de sucre et flambez avec le reste du rhum.",dessert,https://www.marmiton.org/recettes/recette_pudding-de-noel_23254.aspx
Vanocka (gâteau de Noël Tchèque),4.5,2,225,2,4h05,4,facile,Coût moyen,3h30,35 min,"['kg de farine', 'g de levure de boulanger', 'oeufs', 'g de sucre en poudre', 'g de beurre ou margarine', 'g de raisin', ""g d'amandes pilées"", 'l de lait', 'pincée de sel', 'zeste de citron', 'cuillère à soupe de muscade']","Délayer la levure dans de l'eau tiède. Faire un puits avec la farine. Mettre la levure au centre, ajouter le lait et les œufs puis mélanger. Ajouter le beurre ramolli puis mélanger. Ajouter le sel et la muscade puis mélanger à nouveau. Ajouter le sucre et le zeste de citron puis mélanger. Enfin, ajouter les raisins et les amandes puis mélanger. Couvrir le plat et laisser reposer la pâte 3h près d'une source de chaleur. Cuire 35 min à 160°C (thermostat 5-6).",dessert,https://www.marmiton.org/recettes/recette_vanocka-gateau-de-noel-tcheque_313840.aspx
Gâteau pommes cannelle et ses sablés Village de Noël,5,1,11,0,1h35,no data,bon marché,no data,40 min,5 min,"['pot de yaourt nature', 'pots de sucre en poudre', 'pots de farine', ""pot d'huile"", 'oeufs', 'sachet de levure chimique', 'cuillère à café de cannelle', 'pommes', 'g de farine', 'g de beurre mou', 'g de sucre en poudre', ""g de poudre d'amandes"", 'oeuf', 'cuillère à café de levure chimique', 'cuillère à café de cannelle', 'g de chocolat noir fondu']","On commence par le gâteau. Retirer le trognon des pommes, les éplucher et les couper en gros dés. Verser tous les ingrédients du gâteau dans un saladier et bien mélanger. Ajouter les pommes. Beurrer un moule rond et y verser la pâte. Faire cuire 30-40 minutes à 180°C (la pointe d'un couteau doit ressortir sèche). Une fois le gâteau refroidi, démouler Pendant que le gâteau cuit, on prépare les biscuits. Mélanger dans une grande jatte la farine, la levure, le sucre, la poudre d'amandes et la cannelle. Ajouter le beurre et les oeufs; puis travailler avec les mains. Etaler la pâte sur 5mm minimum avec un rouleau et découper des formes de maison à l'aide d'un couteau. N'oubliez pas les fenêtres ! :) Les disposer sur une plaque recouverte de papier sulfurisé et enfourner 7 à 10 min dans un four préchauffé à 200°C (thermostat 6-7). Bien surveiller la cuisson. Laisser refroidir les biscuits. Créer un petit cornet en papier et mettre du chocolat fondu à l'intérieur. Décorer les maisons à votre convenance, puis laisser un peu figer au réfrigérateur. Avec le reste du chocolat fondu, coller les maisons tout autour du gâteau aux pommes. Laisser figer. Bonne dégustation !",dessert,https://www.marmiton.org/recettes/recette_gateau-pommes-cannelle-et-ses-sables-village-de-noel_371327.aspx
Bûche de Noël chocolat orange,4.4,26,7.9k,87,40 min,8,Niveau moyen,bon marché,30 min,10 min,"['g de farine', 'g de beurre', 'oeufs', 'g de beurre', ""g de poudre d'amandes"", 'zeste de citron', 'g de chocolat pâtissier', 'oeufs', ""cuillères à soupe de marmelade d'orange"", 'orange', 'g de sucre', ""blanc d'oeuf"", 'g de sucre glace', 'g de chocolat pâtissier']","La veille: Préparer la garniture en premier : faire fondre le chocolat au bain-marie. Battre les jaunes d'oeufs avec le sucre pour obtenir une pâte mousseuse. Y incorporer le chocolat puis les blancs battus en neige ferme. Réserver au réfrigérateur. Préparer la génoise: battre les jaunes avec le 100 g de sucre. Ajouter la farine et la poudre d'amandes. Battre les blancs avec 50 g de sucre et mélanger avec la préparation précédente. Y ajouter le beurre fondu et le zeste de citron. Etaler sur une plaque de cuisson d'au moins 1 cm de hauteur recouverte de papier sulfurisé puis faire cuire au four à 200°C (thermostat 6-7) pendant 10 min. Démouler sur un torchon (propre) humide. Etaler sur la génoise de la marmelade d'orange, la mousse au chocolat par dessus et disposer sur le bord supérieur des morceaux d'orange épluchés. Rouler en partant du haut (les morceaux d'orange se trouveront au centre) en vous aidant avec le torchon. Embaler dans du film alimentaire et laisser au frigo (moi je le laisse au congélo le temps de préparer le glacage, cela va plus vite). Préparer le glacage blanc: fouetter le blanc d'oeuf avec le sucre glace et le jus d'1/2 citron pour obtenir une pâte épaisse (si c'est trop liquide il faut ajouter du sucre glace). Etaler le glacage sur la buche et strier le dessus pour évoquer l'aspect du bois. Laisser au frigo jusqu'au lendemain. Le lendemain (au début du repas): couper les 2 extrémités de la buche pour égaliser. Préparer un peu de glacage chocolat noir avec 25 g de chocolat patissier, 2 cuillères à soupe de sucre glace et 1 noix de beurre, il faut qu'il soit bien liquide. Faire des stries perpendiculaires à la buche avec le glacage chocolat liquide. Replacer au frigo jusqu'au moment du dessert, au dernier moment, décorer avec ce que vous voulez et saupoudrer de sucre glace.",dessert,https://www.marmiton.org/recettes/recette_buche-de-noel-chocolat-orange_84903.aspx
Weihnachtsplätzchen (biscuits de Noël allemands),4.6,9,1.2k,57,20 min,30,facile,bon marché,10 min,10 min,"['g de farine', 'g de sucre', ""g d'amandes en poudre"", 'g de beurre', 'pincée de sel', 'sachet de sucre vanillé', ""jaune d'oeuf""]","Faire fondre le beurre à feu doux. Bien mélanger le sucre, l'amande en poudre, la farine,le jaune d'oeuf, le beurre, le sel et le sucre vanillé. Faire reposer la pâte 3h dans le frigo, mais si elle est trop cassante après, ajouter un peu de beurre fondue. Étaler la pâte sur 3 mm d'épaisseur et utiliser des emporte pièces pour faire des petits sablés. Déposer les sablés sur une plaque graissée. Préchauffer le four à 175°C (thermostat 6) puis une fois le four à 175°C, mettre la plaque au four pendant 10 min.",dessert,https://www.marmiton.org/recettes/recette_weihnachtsplatzchen_315779.aspx
Boîte surprise en chocolat,4.5,17,1.4k,5,1h10,1,difficile,bon marché,1 h,10 min,"['g de chocolat noir', 'feuilles de papier sulfurisé']","Casser 250 g de chocolat en morceaux, les faire fondre dans une terrine au bain-marie. Lisser à la spatule, placer la terrine dans un récipient rempli d'eau froide (non glacée). Remuer le chocolat jusqu'à ce qu'il soit à une température de 27°C. Réchauffer pendant quelques instant au bain-marie, toujours en mélangeant, jusqu'à ce qu'il soit à 31°C. Verser le chocolat sur une feuille de papier sulfurisé, placer la deuxième dessus et l'étaler au rouleau à pâtisserie en couche lisse et uniforme. Avec la lame d'un couteau légèrement chauffée, couper 4 carrés de 15 cm (1 pour le fond et 1 pour le couvercle) puis recouper les 2 autres en deux pour les côtés. Les assembler pour former une boîte en soudant avec le reste de chocolat. Sur le couvercle, coller avec du chocolat une friture qui servira de poignée. NB : Vous pouvez garnir d'oeufs en chocolat ou à la liqueur, ou encore de friture en chocolat.",dessert,https://www.marmiton.org/recettes/recette_boite-surprise-en-chocolat_11559.aspx
Caramels mous au chocolat,4.4,22,764,2,25 min,60,très facile,bon marché,5 min,20 min,"['g de lait concentré sucré', 'g de chocolat noir pour dessert.', 'g de beurre demi-sel']","Faites fondre à feu très doux le chocolat cassé en morceaux avec le beurre. Ajoutez le lait concentré sucré et laissez cuire 20mn à feux très doux en remuant sans cesse (très important et cela en vaut la peine). Recouvrez le fond d'un moule carré avec du papier sulfurisé. Versez la préparation et faites prendre au réfrigérateur au moins 2h (une nuit c'est mieux). Découpez en petits carrés, décollez-les du papier et conservez ces caramels au frigo.",dessert,https://www.marmiton.org/recettes/recette_caramels-mous-au-chocolat_23743.aspx
Mendiants inratables,4.7,24,3.2k,124,20 min,30,très facile,bon marché,20 min,no data,"['g de chocolat noir (au moins 70 % de cacao)', ""cuillères à soupe d'écorces d'oranges confites en petits morceaux"", 'cerises confites', 'amandes', 'pistaches fraîches', 'noisettes']","Faites fondre le chocolat au bain-marie. Lorsqu'il est bien fondu, étaler à quelques centimètres de distance sur une grande tôle recouverte de papier sulfurisé l'équivalent d'une petite cuillère à soupe de chocolat. Une fois la totalité du chocolat répartie, parsemez sur chaque mendiant une amande, une noisette, 3 ou 4 petits morceaux d'orange confite, un demi bigarreau, et éventuellement une ou deux pistaches. Laissez refroidir et durcir dans un endroit bien sec et frais. Décollez les mendiants et servez (ou offrez dans de jolis petits sachets).",dessert,https://www.marmiton.org/recettes/recette_mendiants-inratables_26165.aspx
Orangettes au chocolat de A à Z,4.5,48,4.1k,129,3h45,100,Niveau moyen,bon marché,15 min,2h10,"['oranges non traitées', ""g de chocolat noir (ou de couverture c'est mieux)"", 'g de sucre', ""cl d'eau de cuisson des écorces"", 'gros sel']","Laver et essuyer les oranges. Les peler en enlevant la peau par quartiers. Racler la peau blanche, mais en laisser un peu quand même. Blanchir 3 fois : mettre une casserole d’eau à bouillir, lorsque l’eau bout, plonger les écorces entières dedans (avec un peu de gros sel dans le 1er blanchiment pour enlever l’amertume), attendre que l’eau se remette à bouillir et égoutter dans une passoire. Renouveler cette opération 2 fois. Prélever 10 cl d’eau de cuisson et égoutter. Découper les peaux en lanières. Préparer un sirop avec le sucre et l’eau de cuisson. Chauffer ce sirop sans jamais caraméliser, et y plonger les lanières d’oranges. Poursuivre la cuisson à feu très doux pendant 1 h ou plus, jusqu’à ce que les écorces deviennent légèrement translucides. Laisser refroidir un peu, mais pas durcir. Faire fondre le chocolat au bain-marie (pas au micro-ondes), et tremper les écorces dedans par petites poignées à la fois. Bien enrober de chocolat (mais pas de gros paquet). Retirer les écorces une à une et les laisser durcir sur du papier sulfurisé. Mettre au frigo. Le lendemain, les décoller et le mettre en boite.",dessert,https://www.marmiton.org/recettes/recette_orangettes-au-chocolat-de-a-a-z_63953.aspx
Truffes au chocolat et à la noisette,5,14,4.8k,12,15 min,50,très facile,Coût moyen,15 min,no data,"['g de chocolat noir', 'g de beurre', 'g de nutella', 'g de noisettes décortiquées', 'sachet de sucre vanillé', 'g de sucre (sucre glace pour des truffes plus fermes)', ""jaunes d'oeuf"", 'cacao amer']","Faire fondre le chocolat noir cassé en morceaux au bain-marie. Ajouter le beurre en petits morceaux jusqu'à obtenir un mélange onctueux. Puis ajouter le Nutella. Dans un petit saladier, mettre le sucre, le sucre vanillé et les jaunes d'oeuf. Mélanger. Puis, lorsque le mélange chocolat est prêt, l'ajouter au reste. Laisser refroidir le mélange une heure au réfrigérateur au moins. Prendre la moitié des noisettes et les réduire en tout petits morceaux (avec un mixeur). Mettre les miettes obtenues dans une assiette creuse. Former une truffe en prenant une noisette, l'enrouler dans la pâte refroidie puis faire rouler dans les miettes (à la manière du cacao). Il reste un peu de pâte pour faire quelques truffes traditionnelles au chocolat, à rouler dans le cacao amer.",dessert,https://www.marmiton.org/recettes/recette_truffes-au-chocolat-et-a-la-noisette_65679.aspx
Bouchées de pâte d'amande au chocolat,4.7,44,1.9k,11,25 min,8,très facile,Coût moyen,20 min,5 min,"[""g de pâte d'amande"", 'g de chocolat noir']",Faire une vingtaine de boules de pâte d'amandes. Faire fondre le chocolat 2 min au micro-ondes à puissance moyenne dans une assiette. Placer l'assiette sur une autre assiette remplie d'eau chaude pour que le chocolat ne durcisse pas. Rouler les boules de pâte d'amandes dans le chocolat fondu à l'aide d'une pique à brochette.,dessert,https://www.marmiton.org/recettes/recette_bouchees-de-pate-d-amande-au-chocolat_14199.aspx
